0,34176,3906,0,5.571428571428571,10.982670331893225,6,0,5.166666666666667
1,103296,2482,0,1.7142857142857142,4.111540089159038,6,0,10.833333333333334
2,104064,3870,0,2.5714285714285716,4.07664661444276,6,1,6.333333333333333
3,104064,669,0,5.285714285714286,8.42049653552342,6,1,16.0
4,235392,1056,0,2.142857142857143,3.338091841585121,4,0,5.666666666666667
5,301440,684,0,0.7142857142857143,1.2535663410560174,0,0,1.5
6,105600,1487,0,3.0,5.507570547286102,6,1,12.833333333333334
7,238464,3152,0,1.7142857142857142,2.4976179127511156,6,0,0.33333333333333326
8,306048,2579,0,2.142857142857143,4.180453381654971,2,0,2.166666666666667
9,241536,1492,0,2.857142857142857,6.335839103296195,4,0,16.5
10,177024,794,0,4.571428571428571,9.378293072429596,4,0,2.833333333333333
11,111744,3828,0,19.571428571428573,46.98530672049559,0,0,124.16666666666667
12,375168,606,0,1.0,1.7320508075688772,3,0,3.5
13,315264,4044,0,6.285714285714286,12.776466461353674,2,0,32.333333333333336
14,58752,3476,0,1.1428571428571428,2.609506430251478,4,0,6.833333333333333
15,126336,3578,0,2.0,3.8297084310253524,5,1,9.333333333333334
16,126336,4325,0,5.0,8.660254037844387,5,1,17.5
17,192384,4173,0,1.8571428571428572,2.544836041121407,6,0,4.833333333333333
18,323712,1310,0,1.8571428571428572,2.1157009420498154,2,0,2.5
19,324480,2891,1,6.285714285714286,15.766148184367312,4,0,41.666666666666664
20,259200,4048,1,1.4285714285714286,2.5071326821120348,7,0,3.0
21,325248,2592,0,1.7142857142857142,4.111540089159038,6,1,10.833333333333334
22,195456,2482,0,0.42857142857142855,0.7867957924694431,2,0,0.6666666666666667
23,66432,606,0,1.4285714285714286,3.3594217189442417,3,0,8.833333333333334
24,394368,685,0,2.142857142857143,3.7606990231680526,4,1,8.0
25,67200,4043,0,1.2857142857142858,2.563479777846623,3,0,6.666666666666667
26,399744,4173,0,0.8571428571428571,1.2149857925879117,4,1,2.5
27,269184,4992,1,0.5714285714285714,0.9759000729485331,0,0,1.6666666666666667
28,13440,2935,0,0.8571428571428571,1.5735915849388862,5,0,1.3333333333333335
29,212352,2596,0,0.7142857142857143,1.496026483086191,3,0,3.8333333333333335
30,279936,58,0,0.5714285714285714,0.9759000729485331,4,0,1.6666666666666667
31,412032,4099,0,2.7142857142857144,5.0568200058365305,3,2,12.0
32,23424,941,0,3.4285714285714284,7.390470053998435,4,0,19.333333333333332
33,154752,2124,0,13.428571428571429,30.12118381282041,4,0,78.83333333333333
34,417408,3828,0,3.857142857142857,5.520524474738833,6,0,14.166666666666666
35,286848,2669,0,6.571428571428571,14.093227012258321,2,0,36.666666666666664
36,28032,4044,1,7.0,14.776106839534334,0,0,38.5
37,357504,1310,0,0.8571428571428571,1.5735915849388862,4,0,3.6666666666666665
38,359808,4735,0,2.857142857142857,4.913538149119954,3,1,7.166666666666667
39,165249,1487,1,2.0,3.4641016151377544,5,0,7.0
40,34689,1200,0,1.1428571428571428,2.609506430251478,2,1,6.833333333333333
41,35457,1496,0,0.8571428571428571,1.864454471471609,0,0,4.833333333333333
42,101505,2138,0,0.5714285714285714,0.7867957924694432,2,0,0.5
43,37761,121,0,4.428571428571429,10.453980786557542,5,0,27.5
44,41601,3828,0,2.142857142857143,4.810702354423639,2,0,12.666666666666666
45,174465,2569,0,2.0,4.864839839775475,3,0,12.833333333333334
46,44673,4976,1,5.714285714285714,11.968211864689529,0,0,2.666666666666667
47,307329,4234,0,1.7142857142857142,3.401680257083045,5,0,8.5
48,46977,3593,0,1.4285714285714286,3.3594217189442417,7,0,8.833333333333334
49,178305,2452,0,2.4285714285714284,4.391550328268399,6,0,4.166666666666667
50,114561,4173,0,2.0,3.8297084310253524,7,0,9.333333333333334
51,116097,4005,0,2.2857142857142856,5.219012860502956,4,1,13.666666666666666
52,117633,2403,1,6.428571428571429,10.783585409580352,4,0,21.666666666666668
53,316545,4976,0,2.4285714285714284,4.613644360558611,4,0,11.166666666666666
54,252033,3819,0,0.8571428571428571,1.864454471471609,3,1,4.833333333333333
55,384129,51,0,0.5714285714285714,1.133893419027682,3,0,2.8333333333333335
56,124545,1310,0,2.4285714285714284,5.223572942509206,2,0,13.5
57,389505,2482,0,0.5714285714285714,0.9759000729485332,0,0,1.6666666666666667
58,127617,798,0,0.8571428571428571,1.4638501094227998,3,0,2.5
59,258945,606,0,4.142857142857143,9.317162862670363,4,0,24.333333333333332
60,260481,2664,0,2.7142857142857144,6.750661343263233,3,0,17.833333333333332
61,195201,2138,1,0.8571428571428571,1.864454471471609,4,0,4.833333333333333
62,326529,4282,0,40.285714285714285,103.50316305265632,3,1,273.8333333333333
63,327297,1102,0,2.857142857142857,6.335839103296195,6,0,16.5
64,65409,3971,0,1.0,1.9148542155126762,0,1,4.666666666666667
65,196737,437,0,2.2857142857142856,4.855041562276123,4,0,12.5
66,131457,3925,0,1.5714285714285714,3.309438162646486,0,0,8.666666666666666
67,197505,4976,0,6.857142857142857,14.747073963203361,0,1,38.666666666666664
68,2433,1494,1,3.0,4.509249752822894,4,0,10.5
69,69249,794,0,1.1428571428571428,2.267786838055364,0,1,5.666666666666667
70,397953,2273,1,2.4285714285714284,4.894116973712515,0,0,12.333333333333334
71,71553,962,0,3.142857142857143,6.718843437888483,2,0,17.333333333333332
72,203649,4976,0,1.4285714285714286,2.699206232527312,5,0,6.5
73,8577,4850,0,4.0,10.14889156509222,6,0,26.833333333333332
74,139905,608,0,1.4285714285714286,2.29906813420444,5,2,1.8333333333333333
75,139905,3152,0,1.1428571428571428,2.267786838055364,5,2,5.666666666666667
76,338049,2928,0,0.5714285714285714,1.133893419027682,3,0,2.8333333333333335
77,404097,148,0,1.0,2.23606797749979,4,1,5.833333333333333
78,76929,606,0,2.7142857142857144,6.343350474165465,4,0,16.666666666666668
79,142977,3828,0,2.5714285714285716,5.255382728122436,4,0,13.333333333333334
80,274305,141,0,5.0,12.36931687685298,2,0,32.666666666666664
81,12417,669,0,15.714285714285714,20.188398365680932,3,1,4.333333333333332
82,340353,1760,0,1.7142857142857142,4.111540089159038,5,0,10.833333333333334
83,78465,630,0,14.142857142857142,22.59372015574661,3,0,18.5
84,78465,1346,0,4.285714285714286,5.313952882562588,3,0,10.166666666666666
85,78465,798,0,1.4285714285714286,2.992052966172382,3,0,7.666666666666667
86,13185,3828,0,18.428571428571427,42.51218312773073,3,0,111.5
87,13185,4173,1,14.857142857142858,27.10737028576405,3,0,67.83333333333333
88,341121,669,0,2.2857142857142856,4.423960733486292,4,0,11.333333333333334
89,79233,3239,0,2.0,3.4641016151377544,5,0,7.0
90,342657,4523,0,2.857142857142857,6.718843437888483,5,0,17.666666666666668
91,15489,3042,0,0.5714285714285714,1.133893419027682,0,0,2.8333333333333335
92,212097,102,0,0.7142857142857143,1.2535663410560174,0,0,1.5
93,81537,3484,0,1.7142857142857142,3.728908942943218,3,1,0.33333333333333326
94,17793,110,0,2.2857142857142856,5.6188458397991825,6,0,14.833333333333334
95,345729,429,0,1.4285714285714286,2.699206232527312,4,1,6.5
96,280449,4044,0,7.857142857142857,13.50837482735027,6,0,34.0
97,280449,2138,0,2.4285714285714284,5.1269595556932455,6,0,13.5
98,280449,4605,0,1.7142857142857142,4.111540089159038,6,0,10.833333333333334
99,284289,4966,0,0.8571428571428571,1.5735915849388862,4,0,3.6666666666666665
100,417921,1968,0,0.8571428571428571,1.4638501094227998,7,0,2.5
101,418689,4847,0,7.0,12.233832869001711,4,0,25.666666666666668
102,288129,1536,0,0.7142857142857143,1.496026483086191,2,0,3.8333333333333335
103,27777,1835,0,2.857142857142857,6.718843437888483,4,1,17.666666666666668
104,162945,1310,0,0.7142857142857143,1.4960264830861911,3,0,0.33333333333333337
105,102018,467,0,4.0,6.928203230275509,3,0,14.0
106,366978,2279,0,1.0,2.23606797749979,3,0,5.833333333333333
107,172674,4043,0,1.1428571428571428,2.267786838055364,2,0,5.666666666666667
108,370818,1605,0,2.5714285714285716,6.3733074317066825,4,0,16.833333333333332
109,44418,3828,1,15.571428571428571,21.77044742196129,3,0,47.166666666666664
110,241026,2036,0,0.2857142857142857,0.48795003647426655,0,2,0.8333333333333334
111,242562,1618,0,4.285714285714286,7.40977475398287,3,0,14.833333333333334
112,112002,4173,1,0.7142857142857143,0.9511897312113419,4,0,0.33333333333333337
113,244866,2768,0,2.142857142857143,5.241773600241666,6,1,13.833333333333334
114,184962,3828,0,1.2857142857142858,2.3603873774083297,5,0,5.5
115,383106,740,0,1.4285714285714286,3.3594217189442417,4,0,8.833333333333334
116,121218,1878,0,1.0,2.23606797749979,4,0,5.833333333333333
117,383874,1090,1,6.285714285714286,13.098527725337249,0,0,33.5
118,122754,4282,1,10.857142857142858,19.599562677336888,2,1,44.5
119,386946,4131,0,1.4285714285714286,2.9920529661723823,0,0,0.6666666666666667
120,125058,1487,0,2.5714285714285716,5.968169536721256,4,0,0.6666666666666665
121,387714,2928,0,1.5714285714285714,2.6992062325273123,5,2,5.166666666666667
122,125826,3419,0,1.4285714285714286,2.699206232527312,4,1,1.8333333333333333
123,125826,4658,0,1.2857142857142858,2.627691364061218,4,1,6.666666666666667
124,61314,215,1,9.142857142857142,14.427156932079763,0,0,3.333333333333334
125,325506,3179,1,2.7142857142857144,5.964178784328029,4,0,0.3333333333333335
126,194946,4605,0,2.2857142857142856,2.2886885410853175,3,0,4.333333333333333
127,65922,4976,0,2.7142857142857144,4.644505202002531,3,0,7.333333333333333
128,330114,467,0,0.5714285714285714,0.9759000729485333,3,0,1.6666666666666667
129,330882,474,1,1.5714285714285714,3.0472470011002204,0,0,1.6666666666666667
130,71298,1412,0,1.8571428571428572,3.2877840272018792,4,1,7.166666666666667
131,72066,4472,0,1.5714285714285714,2.819996622760558,5,1,2.833333333333333
132,334722,4760,0,1.0,1.7320508075688772,3,0,3.5
133,72834,606,0,10.0,23.8397427279183,6,0,63.0
134,400770,2217,0,7.142857142857143,18.461027160196796,2,0,48.833333333333336
135,8322,3323,1,1.2857142857142858,2.627691364061218,0,1,6.666666666666667
136,336258,946,0,4.142857142857143,8.952254305081887,5,0,23.166666666666668
137,272514,3828,0,2.4285714285714284,3.0472470011002204,3,0,4.166666666666667
138,78210,2136,0,2.5714285714285716,4.429339411136566,0,1,6.333333333333333
139,406146,250,0,0.5714285714285714,1.133893419027682,0,0,0.5
140,406914,4942,0,2.0,4.864839839775475,2,0,12.833333333333334
141,211074,669,0,4.428571428571429,8.162049229148744,5,0,3.0
142,145794,3990,0,1.0,2.23606797749979,4,0,5.833333333333333
143,80514,1031,0,8.142857142857142,21.10630688861011,3,1,55.833333333333336
144,211842,587,0,0.7142857142857143,1.1126972805283737,4,0,2.6666666666666665
145,148866,2639,0,2.7142857142857144,4.8892496259407645,5,0,2.6666666666666665
146,18306,1031,0,2.4285714285714284,4.391550328268399,3,2,10.0
147,18306,3734,0,6.0,15.438048235879215,3,2,40.833333333333336
148,18306,4976,1,6.428571428571429,9.980934205726816,3,2,24.0
149,18306,4733,0,1.5714285714285714,3.7352886036263593,3,2,9.833333333333334
150,149634,742,0,1.2857142857142858,2.3603873774083297,6,0,2.0
151,280962,1890,0,1.2857142857142858,2.9840847683606286,3,0,7.833333333333333
152,150402,4044,0,6.142857142857143,8.050436249640377,2,0,12.666666666666668
153,287874,1340,0,5.0,8.144527815247077,3,0,9.333333333333334
154,353922,2224,0,1.2857142857142858,2.627691364061218,3,0,6.666666666666667
155,355458,1501,0,3.7142857142857144,6.343350474165465,0,0,14.333333333333334
156,290178,3984,0,2.2857142857142856,4.270608298368658,4,0,3.166666666666667
157,225666,3042,0,2.5714285714285716,6.3733074317066825,4,1,16.833333333333332
158,29826,4143,0,4.571428571428571,6.051367417290709,4,0,7.5
159,161922,3543,1,3.5714285714285716,6.267831705280087,3,2,7.5
160,34179,1861,0,1.1428571428571428,2.0354009783964297,3,0,4.5
161,297603,3249,0,0.42857142857142855,0.7867957924694431,2,0,0.6666666666666667
162,299139,4044,0,6.571428571428571,11.282097069504157,3,0,21.5
